source_ip,(empty),21,22,53,6667,80,OTHER,source_ip_classification,in_ids
172.23.108.196,0.0,0.0,0.0,0.0,0.0,8629.0,0.0,Workstation,False
172.23.108.197,0.0,0.0,0.0,0.0,0.0,8655.0,0.0,Workstation,False
172.23.108.198,0.0,0.0,0.0,0.0,0.0,8622.0,0.0,Workstation,False
172.23.108.199,0.0,0.0,0.0,0.0,0.0,8624.0,0.0,Workstation,False
172.23.108.70,0.0,0.0,0.0,0.0,0.0,8603.0,0.0,Workstation,False
172.23.108.71,0.0,0.0,0.0,0.0,0.0,8629.0,0.0,Workstation,False
172.23.108.72,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.108.73,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.108.74,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.108.75,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.108.76,0.0,0.0,0.0,0.0,0.0,8586.0,0.0,Workstation,False
172.23.108.77,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.108.78,0.0,0.0,0.0,0.0,0.0,8668.0,0.0,Workstation,False
172.23.108.79,0.0,0.0,0.0,0.0,0.0,8609.0,0.0,Workstation,False
172.23.109.150,0.0,0.0,0.0,0.0,0.0,4827.0,0.0,Workstation,False
172.23.109.151,0.0,0.0,0.0,0.0,0.0,4825.0,0.0,Workstation,False
172.23.109.152,0.0,0.0,0.0,0.0,0.0,4837.0,0.0,Workstation,False
172.23.109.153,0.0,0.0,0.0,0.0,0.0,4838.0,0.0,Workstation,False
172.23.109.154,0.0,0.0,0.0,0.0,0.0,4832.0,0.0,Workstation,False
172.23.109.155,0.0,0.0,0.0,0.0,0.0,4844.0,0.0,Workstation,False
172.23.109.156,0.0,0.0,0.0,0.0,0.0,4834.0,0.0,Workstation,False
172.23.109.157,0.0,0.0,0.0,0.0,0.0,4831.0,0.0,Workstation,False
172.23.109.158,0.0,0.0,0.0,0.0,0.0,4843.0,0.0,Workstation,False
172.23.109.159,0.0,0.0,0.0,0.0,0.0,4834.0,0.0,Workstation,False
172.23.109.230,0.0,0.0,0.0,0.0,0.0,4836.0,0.0,Workstation,False
172.23.109.231,0.0,0.0,0.0,0.0,0.0,4842.0,0.0,Workstation,False
172.23.109.232,0.0,0.0,0.0,0.0,0.0,4836.0,0.0,Workstation,False
172.23.109.233,0.0,0.0,0.0,0.0,0.0,4833.0,0.0,Workstation,False
172.23.109.234,0.0,0.0,0.0,0.0,0.0,4849.0,0.0,Workstation,False
172.23.109.235,0.0,0.0,0.0,0.0,0.0,4836.0,0.0,Workstation,False
172.23.109.236,0.0,0.0,0.0,0.0,0.0,4830.0,0.0,Workstation,False
172.23.109.237,0.0,0.0,0.0,0.0,0.0,4852.0,0.0,Workstation,False
172.23.109.238,0.0,0.0,0.0,0.0,0.0,4828.0,0.0,Workstation,False
172.23.109.239,0.0,0.0,0.0,0.0,0.0,4836.0,0.0,Workstation,False
172.23.109.50,0.0,0.0,0.0,0.0,0.0,4820.0,0.0,Workstation,False
172.23.109.51,0.0,0.0,0.0,0.0,0.0,4829.0,0.0,Workstation,False
172.23.109.52,0.0,0.0,0.0,0.0,0.0,4830.0,0.0,Workstation,False
172.23.109.53,0.0,0.0,0.0,0.0,0.0,4830.0,0.0,Workstation,False
172.23.109.54,0.0,0.0,0.0,0.0,0.0,4835.0,0.0,Workstation,False
172.23.109.55,0.0,0.0,0.0,0.0,0.0,4837.0,0.0,Workstation,False
172.23.109.56,0.0,0.0,0.0,0.0,0.0,4834.0,0.0,Workstation,False
172.23.109.57,0.0,0.0,0.0,0.0,0.0,4834.0,0.0,Workstation,False
172.23.109.58,0.0,0.0,0.0,0.0,0.0,4854.0,0.0,Workstation,False
172.23.109.59,0.0,0.0,0.0,0.0,0.0,4829.0,0.0,Workstation,False
172.23.11.132,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.133,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.11.138,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.11.139,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.11.150,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.151,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.11.152,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.11.153,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.11.154,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.11.155,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.11.156,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.11.157,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.11.158,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.11.159,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.11.200,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.201,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.11.202,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.11.203,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.11.204,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.205,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.206,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.11.208,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.11.209,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.11.220,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.250,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.11.251,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.11.252,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.253,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.11.254,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.11.255,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.110.170,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.110.171,0.0,0.0,0.0,0.0,0.0,8611.0,0.0,Workstation,False
172.23.110.172,0.0,0.0,0.0,0.0,0.0,8602.0,0.0,Workstation,False
172.23.110.173,0.0,0.0,0.0,0.0,0.0,8570.0,0.0,Workstation,False
172.23.110.174,0.0,0.0,0.0,0.0,0.0,8630.0,0.0,Workstation,False
172.23.110.175,0.0,0.0,0.0,0.0,0.0,8588.0,0.0,Workstation,False
172.23.110.176,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.110.177,0.0,0.0,0.0,0.0,0.0,8611.0,0.0,Workstation,False
172.23.110.178,0.0,0.0,0.0,0.0,0.0,8614.0,0.0,Workstation,False
172.23.110.179,0.0,0.0,0.0,0.0,0.0,8631.0,0.0,Workstation,False
172.23.110.200,0.0,0.0,0.0,0.0,0.0,8671.0,0.0,Workstation,False
172.23.110.201,0.0,0.0,0.0,0.0,0.0,8580.0,0.0,Workstation,False
172.23.110.202,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,Workstation,False
172.23.110.203,0.0,0.0,0.0,0.0,0.0,8598.0,0.0,Workstation,False
172.23.110.204,0.0,0.0,0.0,0.0,0.0,8651.0,0.0,Workstation,False
172.23.110.205,0.0,0.0,0.0,0.0,0.0,8583.0,0.0,Workstation,False
172.23.110.206,0.0,0.0,0.0,0.0,0.0,8612.0,0.0,Workstation,False
172.23.110.207,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,Workstation,False
172.23.110.208,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.110.209,0.0,0.0,0.0,0.0,0.0,8621.0,0.0,Workstation,False
172.23.110.40,0.0,0.0,0.0,0.0,0.0,8625.0,0.0,Workstation,False
172.23.110.41,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,Workstation,False
172.23.110.42,0.0,0.0,0.0,0.0,0.0,8656.0,0.0,Workstation,False
172.23.110.43,0.0,0.0,0.0,0.0,0.0,8565.0,0.0,Workstation,False
172.23.110.44,0.0,0.0,0.0,0.0,0.0,8672.0,0.0,Workstation,False
172.23.110.45,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.110.46,0.0,0.0,0.0,0.0,0.0,8612.0,0.0,Workstation,False
172.23.110.47,0.0,0.0,0.0,0.0,0.0,8621.0,0.0,Workstation,False
172.23.110.48,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,Workstation,False
172.23.110.49,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.111.130,0.0,0.0,0.0,0.0,0.0,8578.0,0.0,Workstation,False
172.23.111.131,0.0,0.0,0.0,0.0,0.0,8626.0,0.0,Workstation,False
172.23.111.132,0.0,0.0,0.0,0.0,0.0,8597.0,0.0,Workstation,False
172.23.111.133,0.0,0.0,0.0,0.0,0.0,8593.0,0.0,Workstation,False
172.23.111.134,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,Workstation,False
172.23.111.135,0.0,0.0,0.0,0.0,0.0,8620.0,0.0,Workstation,False
172.23.111.136,0.0,0.0,0.0,0.0,0.0,8639.0,0.0,Workstation,False
172.23.111.137,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.111.138,0.0,0.0,0.0,0.0,0.0,8648.0,0.0,Workstation,False
172.23.111.139,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.111.161,0.0,0.0,0.0,0.0,0.0,8611.0,0.0,Workstation,False
172.23.111.162,0.0,0.0,0.0,0.0,0.0,8681.0,0.0,Workstation,False
172.23.111.163,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.111.200,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.111.201,0.0,0.0,0.0,0.0,0.0,8628.0,0.0,Workstation,False
172.23.111.202,0.0,0.0,0.0,0.0,0.0,8609.0,0.0,Workstation,False
172.23.111.203,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.111.204,0.0,0.0,0.0,0.0,0.0,8664.0,0.0,Workstation,False
172.23.111.205,0.0,0.0,0.0,0.0,0.0,8593.0,0.0,Workstation,False
172.23.111.30,0.0,0.0,0.0,0.0,0.0,8630.0,0.0,Workstation,False
172.23.111.31,0.0,0.0,0.0,0.0,0.0,8617.0,0.0,Workstation,False
172.23.111.32,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.111.33,0.0,0.0,0.0,0.0,0.0,8639.0,0.0,Workstation,False
172.23.111.34,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,Workstation,False
172.23.111.35,0.0,0.0,0.0,0.0,0.0,8624.0,0.0,Workstation,False
172.23.111.36,0.0,0.0,0.0,0.0,0.0,8640.0,0.0,Workstation,False
172.23.111.37,0.0,0.0,0.0,0.0,0.0,8595.0,0.0,Workstation,False
172.23.111.38,0.0,0.0,0.0,0.0,0.0,8620.0,0.0,Workstation,False
172.23.111.39,0.0,0.0,0.0,0.0,0.0,8649.0,0.0,Workstation,False
172.23.111.89,0.0,0.0,0.0,0.0,0.0,8645.0,0.0,Workstation,False
172.23.112.120,0.0,0.0,0.0,0.0,0.0,8589.0,0.0,Workstation,False
172.23.112.121,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,Workstation,False
172.23.112.122,0.0,0.0,0.0,0.0,0.0,8643.0,0.0,Workstation,False
172.23.112.123,0.0,0.0,0.0,0.0,0.0,8563.0,0.0,Workstation,False
172.23.112.124,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.112.125,0.0,0.0,0.0,0.0,0.0,8615.0,0.0,Workstation,False
172.23.112.126,0.0,0.0,0.0,0.0,0.0,8567.0,0.0,Workstation,False
172.23.112.127,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.112.128,0.0,0.0,0.0,0.0,0.0,8570.0,0.0,Workstation,False
172.23.112.129,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.112.154,0.0,0.0,0.0,0.0,0.0,8588.0,0.0,Workstation,False
172.23.112.155,0.0,0.0,0.0,0.0,0.0,8618.0,0.0,Workstation,False
172.23.112.250,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,Workstation,False
172.23.112.251,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.112.252,0.0,0.0,0.0,0.0,0.0,8650.0,0.0,Workstation,False
172.23.112.253,0.0,0.0,0.0,0.0,0.0,8614.0,0.0,Workstation,False
172.23.112.254,0.0,0.0,0.0,0.0,0.0,8647.0,0.0,Workstation,False
172.23.112.255,0.0,0.0,0.0,0.0,0.0,8633.0,0.0,Workstation,False
172.23.112.40,0.0,0.0,0.0,0.0,0.0,8661.0,0.0,Workstation,False
172.23.112.41,0.0,0.0,0.0,0.0,0.0,8603.0,0.0,Workstation,False
172.23.112.42,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.112.43,0.0,0.0,0.0,0.0,0.0,8644.0,0.0,Workstation,False
172.23.112.44,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.112.45,0.0,0.0,0.0,0.0,0.0,8598.0,0.0,Workstation,False
172.23.112.46,0.0,0.0,0.0,0.0,0.0,8577.0,0.0,Workstation,False
172.23.112.47,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.112.48,0.0,0.0,0.0,0.0,0.0,8627.0,0.0,Workstation,False
172.23.112.49,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.112.64,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.112.65,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.113.103,0.0,0.0,0.0,0.0,0.0,3711.0,0.0,Workstation,False
172.23.113.104,0.0,0.0,0.0,0.0,0.0,3683.0,0.0,Workstation,False
172.23.113.180,0.0,0.0,0.0,0.0,0.0,3694.0,0.0,Workstation,False
172.23.113.181,0.0,0.0,0.0,0.0,0.0,3679.0,0.0,Workstation,False
172.23.113.182,0.0,0.0,0.0,0.0,0.0,3677.0,0.0,Workstation,False
172.23.113.183,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,Workstation,False
172.23.113.184,0.0,0.0,0.0,0.0,0.0,3716.0,0.0,Workstation,False
172.23.113.185,0.0,0.0,0.0,0.0,0.0,3728.0,0.0,Workstation,False
172.23.113.186,0.0,0.0,0.0,0.0,0.0,3686.0,0.0,Workstation,False
172.23.113.187,0.0,0.0,0.0,0.0,0.0,3688.0,0.0,Workstation,False
172.23.113.188,0.0,0.0,0.0,0.0,0.0,3679.0,0.0,Workstation,False
172.23.113.189,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,Workstation,False
172.23.113.190,0.0,0.0,0.0,0.0,0.0,3706.0,0.0,Workstation,False
172.23.113.191,0.0,0.0,0.0,0.0,0.0,3726.0,0.0,Workstation,False
172.23.113.198,0.0,0.0,0.0,0.0,0.0,3688.0,0.0,Workstation,False
172.23.113.199,0.0,0.0,0.0,0.0,0.0,3716.0,0.0,Workstation,False
172.23.113.200,0.0,0.0,0.0,0.0,0.0,3710.0,0.0,Workstation,False
172.23.113.201,0.0,0.0,0.0,0.0,0.0,3698.0,0.0,Workstation,False
172.23.113.202,0.0,0.0,0.0,0.0,0.0,3677.0,0.0,Workstation,False
172.23.113.203,0.0,0.0,0.0,0.0,0.0,3724.0,0.0,Workstation,False
172.23.113.204,0.0,0.0,0.0,0.0,0.0,3704.0,0.0,Workstation,False
172.23.113.205,0.0,0.0,0.0,0.0,0.0,3669.0,0.0,Workstation,False
172.23.113.206,0.0,0.0,0.0,0.0,0.0,3682.0,0.0,Workstation,False
172.23.113.207,0.0,0.0,0.0,0.0,0.0,3699.0,0.0,Workstation,False
172.23.113.208,0.0,0.0,0.0,0.0,0.0,3754.0,0.0,Workstation,False
172.23.113.209,0.0,0.0,0.0,0.0,0.0,3717.0,0.0,Workstation,False
172.23.113.89,0.0,0.0,0.0,0.0,0.0,3692.0,0.0,Workstation,False
172.23.113.90,0.0,0.0,0.0,0.0,0.0,3721.0,0.0,Workstation,False
172.23.113.91,0.0,0.0,0.0,0.0,0.0,3688.0,0.0,Workstation,False
172.23.113.93,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,Workstation,False
172.23.114.120,0.0,0.0,0.0,0.0,0.0,8482.0,0.0,Workstation,False
172.23.114.121,0.0,0.0,0.0,0.0,0.0,8481.0,0.0,Workstation,False
172.23.114.122,0.0,0.0,0.0,0.0,0.0,8480.0,0.0,Workstation,False
172.23.114.123,0.0,0.0,0.0,0.0,0.0,8481.0,0.0,Workstation,False
172.23.114.126,0.0,0.0,0.0,0.0,0.0,8482.0,0.0,Workstation,False
172.23.114.140,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.114.141,0.0,0.0,0.0,0.0,0.0,8627.0,0.0,Workstation,False
172.23.114.142,0.0,0.0,0.0,0.0,0.0,8677.0,0.0,Workstation,False
172.23.114.143,0.0,0.0,0.0,0.0,0.0,8650.0,0.0,Workstation,False
172.23.114.144,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,Workstation,False
172.23.114.145,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.114.146,0.0,0.0,0.0,0.0,0.0,8602.0,0.0,Workstation,False
172.23.114.147,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.114.148,0.0,0.0,0.0,0.0,0.0,8630.0,0.0,Workstation,False
172.23.114.149,0.0,0.0,0.0,0.0,0.0,8644.0,0.0,Workstation,False
172.23.114.240,0.0,0.0,0.0,0.0,0.0,8658.0,0.0,Workstation,False
172.23.114.241,0.0,0.0,0.0,0.0,0.0,8643.0,0.0,Workstation,False
172.23.114.242,0.0,0.0,0.0,0.0,0.0,8660.0,0.0,Workstation,False
172.23.114.243,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,Workstation,False
172.23.114.244,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.114.245,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.114.246,0.0,0.0,0.0,0.0,0.0,8557.0,0.0,Workstation,False
172.23.114.247,0.0,0.0,0.0,0.0,0.0,8631.0,0.0,Workstation,False
172.23.114.248,0.0,0.0,0.0,0.0,0.0,8612.0,0.0,Workstation,False
172.23.114.249,0.0,0.0,0.0,0.0,0.0,8626.0,0.0,Workstation,False
172.23.114.40,0.0,0.0,0.0,0.0,0.0,8637.0,0.0,Workstation,False
172.23.114.41,0.0,0.0,0.0,0.0,0.0,8643.0,0.0,Workstation,False
172.23.114.42,0.0,0.0,0.0,0.0,0.0,8639.0,0.0,Workstation,False
172.23.114.43,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.114.44,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,Workstation,False
172.23.114.45,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.114.46,0.0,0.0,0.0,0.0,0.0,8583.0,0.0,Workstation,False
172.23.114.47,0.0,0.0,0.0,0.0,0.0,8589.0,0.0,Workstation,False
172.23.114.48,0.0,0.0,0.0,0.0,0.0,8584.0,0.0,Workstation,False
172.23.114.49,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.115.120,0.0,0.0,0.0,0.0,0.0,8633.0,0.0,Workstation,False
172.23.115.121,0.0,0.0,0.0,0.0,0.0,8639.0,0.0,Workstation,False
172.23.115.122,0.0,0.0,0.0,0.0,0.0,8627.0,0.0,Workstation,False
172.23.115.123,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,Workstation,False
172.23.115.124,0.0,0.0,0.0,0.0,0.0,8575.0,0.0,Workstation,False
172.23.115.125,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,Workstation,False
172.23.115.126,0.0,0.0,0.0,0.0,0.0,8652.0,0.0,Workstation,False
172.23.115.127,0.0,0.0,0.0,0.0,0.0,8628.0,0.0,Workstation,False
172.23.115.128,0.0,0.0,0.0,0.0,0.0,8583.0,0.0,Workstation,False
172.23.115.129,0.0,0.0,0.0,0.0,0.0,8617.0,0.0,Workstation,False
172.23.115.154,0.0,0.0,0.0,0.0,0.0,8480.0,0.0,Workstation,False
172.23.115.156,0.0,0.0,0.0,0.0,0.0,8479.0,0.0,Workstation,False
172.23.115.157,0.0,0.0,0.0,0.0,0.0,8480.0,0.0,Workstation,False
172.23.115.158,0.0,0.0,0.0,0.0,0.0,8478.0,0.0,Workstation,False
172.23.115.159,0.0,0.0,0.0,0.0,0.0,8478.0,0.0,Workstation,False
172.23.115.20,0.0,0.0,0.0,0.0,0.0,8634.0,0.0,Workstation,False
172.23.115.21,0.0,0.0,0.0,0.0,0.0,8582.0,0.0,Workstation,False
172.23.115.22,0.0,0.0,0.0,0.0,0.0,8612.0,0.0,Workstation,False
172.23.115.220,0.0,0.0,0.0,0.0,0.0,8668.0,0.0,Workstation,False
172.23.115.221,0.0,0.0,0.0,0.0,0.0,8638.0,0.0,Workstation,False
172.23.115.222,0.0,0.0,0.0,0.0,0.0,8659.0,0.0,Workstation,False
172.23.115.223,0.0,0.0,0.0,0.0,0.0,8625.0,0.0,Workstation,False
172.23.115.224,0.0,0.0,0.0,0.0,0.0,8617.0,0.0,Workstation,False
172.23.115.225,0.0,0.0,0.0,0.0,0.0,8591.0,0.0,Workstation,False
172.23.115.226,0.0,0.0,0.0,0.0,0.0,8640.0,0.0,Workstation,False
172.23.115.227,0.0,0.0,0.0,0.0,0.0,8624.0,0.0,Workstation,False
172.23.115.228,0.0,0.0,0.0,0.0,0.0,8676.0,0.0,Workstation,False
172.23.115.229,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.115.23,0.0,0.0,0.0,0.0,0.0,8623.0,0.0,Workstation,False
172.23.115.24,0.0,0.0,0.0,0.0,0.0,8638.0,0.0,Workstation,False
172.23.115.25,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.115.26,0.0,0.0,0.0,0.0,0.0,8655.0,0.0,Workstation,False
172.23.115.27,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.115.28,0.0,0.0,0.0,0.0,0.0,8628.0,0.0,Workstation,False
172.23.115.29,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,Workstation,False
172.23.116.160,0.0,0.0,0.0,0.0,0.0,8636.0,0.0,Workstation,False
172.23.116.161,0.0,0.0,0.0,0.0,0.0,8589.0,0.0,Workstation,False
172.23.116.162,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,Workstation,False
172.23.116.163,0.0,0.0,0.0,0.0,0.0,8574.0,0.0,Workstation,False
172.23.116.164,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.116.165,0.0,0.0,0.0,0.0,0.0,8662.0,0.0,Workstation,False
172.23.116.166,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,Workstation,False
172.23.116.167,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.116.168,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.116.169,0.0,0.0,0.0,0.0,0.0,8644.0,0.0,Workstation,False
172.23.116.240,0.0,0.0,0.0,0.0,0.0,8625.0,0.0,Workstation,False
172.23.116.241,0.0,0.0,0.0,0.0,0.0,8621.0,0.0,Workstation,False
172.23.116.242,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.116.243,0.0,0.0,0.0,0.0,0.0,8621.0,0.0,Workstation,False
172.23.116.244,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.116.245,0.0,0.0,0.0,0.0,0.0,8564.0,0.0,Workstation,False
172.23.116.246,0.0,0.0,0.0,0.0,0.0,8614.0,0.0,Workstation,False
172.23.116.247,0.0,0.0,0.0,0.0,0.0,8631.0,0.0,Workstation,False
172.23.116.248,0.0,0.0,0.0,0.0,0.0,8628.0,0.0,Workstation,False
172.23.116.249,0.0,0.0,0.0,0.0,0.0,8589.0,0.0,Workstation,False
172.23.116.40,0.0,0.0,0.0,0.0,0.0,8583.0,0.0,Workstation,False
172.23.116.41,0.0,0.0,0.0,0.0,0.0,8566.0,0.0,Workstation,False
172.23.116.42,0.0,0.0,0.0,0.0,0.0,8593.0,0.0,Workstation,False
172.23.116.43,0.0,0.0,0.0,0.0,0.0,8598.0,0.0,Workstation,False
172.23.116.44,0.0,0.0,0.0,0.0,0.0,8630.0,0.0,Workstation,False
172.23.116.45,0.0,0.0,0.0,0.0,0.0,8626.0,0.0,Workstation,False
172.23.116.46,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.116.47,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.116.48,0.0,0.0,0.0,0.0,0.0,8597.0,0.0,Workstation,False
172.23.116.49,0.0,0.0,0.0,0.0,0.0,8563.0,0.0,Workstation,False
172.23.117.160,0.0,0.0,0.0,0.0,0.0,8587.0,0.0,Workstation,False
172.23.117.161,0.0,0.0,0.0,0.0,0.0,8644.0,0.0,Workstation,False
172.23.117.162,0.0,0.0,0.0,0.0,0.0,8625.0,0.0,Workstation,False
172.23.117.163,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,Workstation,False
172.23.117.164,0.0,0.0,0.0,0.0,0.0,8588.0,0.0,Workstation,False
172.23.117.165,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.117.166,0.0,0.0,0.0,0.0,0.0,8638.0,0.0,Workstation,False
172.23.117.167,0.0,0.0,0.0,0.0,0.0,8639.0,0.0,Workstation,False
172.23.117.168,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.117.169,0.0,0.0,0.0,0.0,0.0,8633.0,0.0,Workstation,False
172.23.117.231,0.0,0.0,0.0,0.0,0.0,8618.0,0.0,Workstation,False
172.23.117.237,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.117.238,0.0,0.0,0.0,0.0,0.0,8624.0,0.0,Workstation,False
172.23.117.239,0.0,0.0,0.0,0.0,0.0,8582.0,0.0,Workstation,False
172.23.117.240,0.0,0.0,0.0,0.0,0.0,8628.0,0.0,Workstation,False
172.23.117.241,0.0,0.0,0.0,0.0,0.0,8609.0,0.0,Workstation,False
172.23.117.242,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.117.243,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.117.244,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.117.245,0.0,0.0,0.0,0.0,0.0,8640.0,0.0,Workstation,False
172.23.117.246,0.0,0.0,0.0,0.0,0.0,8620.0,0.0,Workstation,False
172.23.117.247,0.0,0.0,0.0,0.0,0.0,8557.0,0.0,Workstation,False
172.23.117.248,0.0,0.0,0.0,0.0,0.0,8609.0,0.0,Workstation,False
